component--field-formatter href,provide-styling src,Name,component--field-formatter 3,component--field-formatter 4,component--field-formatter 5,component--field-formatter href 2,component--field-formatter 6,component--field-formatter 7,accent,accent href,accent 2,accent href 2,accent 3,accent href 3,component--field-formatter 8,accent 4,accent href 4,accent 5,accent href 5,accent 6,accent href 6,component--field-formatter 9,component--field-formatter 10,component--field-formatter href 3,email,ng-star-inserted 3,component--field-formatter 11,component--field-formatter href 4,component--field-formatter 12,component--field-formatter href 5,component--field-formatter 13,component--field-formatter href 6,component--field-formatter 14,component--field-formatter href 7,accent 7,accent href 7,ng-star-inserted 4,ng-star-inserted 5,accent 8,accent href 8,accent 9,accent href 9,accent 10,accent href 10
https://www.crunchbase.com/organization/shopone-centers-reit,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/tmwtsn5if7aej6uxifac",ShopOne Centers REIT,"Finance, Legal, Management, Operations, Pro Services",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/shopone-centers-reit,"ShopOne Centers REIT Inc. is a private real estate investment trust that is focused on acquiring, operating and managing market-dominant, grocery-anchored shopping centers in densely populated, fundamentally strong markets across the country. ShopOne and its affiliates own and/or manage 47 shopping centers in nine states with approx. 5 million square feet of gross leasable area. Many of the nation’s leading necessity-based retailers including Kroger, Target, and TJX call ShopOne’s properties home.",",,,",Grocery,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/grocery,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Real Estate,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/real-estate,",,",New York,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-york-new-york,New York,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-york-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,A private real estate investment.,"50,473",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/50473,info@ShopOne.com,#ERROR!,View on LinkedIn,https://www.linkedin.com/company/shopone-centers-reit/,View on Facebook,https://www.facebook.com/ShopOneCenters/,www.shopone.com/,http://www.shopone.com/,View on Twitter,https://twitter.com/ShopOneCenters,Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/shopping,,,,,,,,
https://www.crunchbase.com/organization/chainels,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/otwti4cttx3hnfmpwyvt",Chainels,Management,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/chainels,"Chainels is a full-service tenant experience platform for all multi-tenant shopping, mixed-use, transport, office and residential destinations looking to digitalise operations and strengthen their communities. 

Our goal is to create engaging, sustainable, and safe tenant environments that enhance communication and stimulate tenant retention. 

Stakeholders within shopping centres, retail parks, offices, residential buildings, high streets and transport hubs use our intuitive app to more effectively manage everything from communication and amenities to data reporting and marketing.

We strive to simplify all aspects of property management and help our clients deliver high quality services to their tenants.

Based in Rotterdam, we serve over 400 communities consisting of 50.000 companies and households across 15nine countries. Several big players like Multi Corporation, Amvest/Fuzer, Gothenburg City, World Trade Centre Rotterdam/The Hague, CBRE, Atrium European Real Estate and Wereldhave use Chainels.",",,,,,,,",Collaboration,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/collaboration,Enterprise Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise-software,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,",,",Rotterdam,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/rotterdam-zuid-holland,Zuid-Holland,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/zuid-holland-the-netherlands,The Netherlands,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/the-netherlands,"Chainels is a tenant experience app for multi-tenant shopping, mixed-use, transport, office and residential destinations.","50,543",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/50543,info@chainels.com,#ERROR!,View on LinkedIn,http://www.linkedin.com/company/2888838,View on Facebook,http://www.facebook.com/chainels,www.getchainels.com,http://www.getchainels.com/,View on Twitter,http://twitter.com/CHAINels,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,,,Messaging,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/messaging-8c62,Professional Networking,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/professional-networking,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e
https://www.crunchbase.com/organization/dor-technologies,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/v1444780194/ghq1gryyyc8smyjcmil9.jpg",Dor,"Engineering, Finance, Operations",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/dor-technologies,"Dor specializes in providing retail traffic counting solution. It democratizes the power of big data for every retailer with an affordable and accurate foot traffic counting system. Dor provides the tools needed to make better staffing and marketing decisions, increasing revenue while saving time. 

The company was founded in 2015 and is headquartered in San Francisco, California.",",,,,,,",Apps,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/apps,Big Data,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/big-data,Data Visualization,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/data-visualization,",,",San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,Dor specializes in providing retail traffic counting solution.,"50,550",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/50550,contact@getdor.com,(855)367-3815,View on LinkedIn,https://www.linkedin.com/company/dor-technologies,View on Facebook,https://www.facebook.com/getdor,www.getdor.com,https://www.getdor.com/,View on Twitter,https://twitter.com/dortechnologies,E-Commerce,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/e-commerce-275d,,,Machine Learning,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/machine-learning,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Retail Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/retail-technology
https://www.crunchbase.com/organization/dalpha,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/pgvhowow0tztcnykt35z",DALPHA,—,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/dalpha,"DALPHA develops 'Customized B2B AI' solutions for enterprises.
Through DALPHA AI, companies are maximizing revenue and minimizing costs by solving their differentiated problems.
We also provide data security and ownership through a secure cloud environment and differential privacy technology.",",,,,,,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Beauty,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/beauty,Cloud Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/cloud-security-db34,",,",Seoul,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/seoul-seoul-tukpyolsi,Seoul-t'ukpyolsi,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/seoul-tukpyolsi-south-korea,South Korea,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/south-korea,DALPHA develops 'Customized B2B AI' solutions for enterprises.,"50,754",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/50754,contact@dalpha.so,#ERROR!,View on LinkedIn,https://www.linkedin.com/company/dalpha-,,,dalpha.so,https://dalpha.so/,,,Content,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/content,—,—,E-Commerce,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/e-commerce-275d,Fashion,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/fashion,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795
https://www.crunchbase.com/organization/contenive,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/zzomizdars8dvd2aukzt",Conte.ai,"Management, Marketing",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/contenive,"Conte.ai is a proprietary social media AI autopilot that creates and publishes content on social networks instead of you. Awesome, effective, and unique posts. Automatic posting to your accounts. Autopilot runs without your input.",",,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Marketing Automation,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-automation,",,",London,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england,England,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/england-united-kingdom,United Kingdom,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-kingdom,Conte.ai is a proprietary social media AI autopilot that creates and publishes content on social networks.,"50,824",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/50824,—,—,View on LinkedIn,https://www.linkedin.com/company/conte-ai,View on Facebook,https://www.facebook.com/groups/contedotai,conte.ai,https://conte.ai/,View on Twitter,https://twitter.com/contedotai,Social Media,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/social-media,,,,,,,,
https://www.crunchbase.com/organization/dataroid,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/zxuebooqnn4tx8jbgsw3",Dataroid,"Information Technology, Product",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/dataroid,"Dataroid is a digital analytics and customer engagement solution, which helps businesses gain insights into customer behavior across their channels and grow their customer lifetime value by engaging them in a relevant and personalized way. The platform enables digital product owners and marketers to collect and analyze real-time customer interactions from web, mobile, and other customer channels, view unified user profiles, and create and distribute personalized messages across multiple engagement channels. 

Helping its clients to connect with over 40 million users, Dataroid solution is suitable for businesses with any size of user base across its digital channels. 

For more information, visit www.dataroid.com",",,,,",Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/analytics,Big Data,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/big-data,Data Visualization,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/data-visualization,",,",Sariyer,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/sariyer-istanbul,Istanbul,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/istanbul-turkey,Turkey,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/turkey,Dataroid is an enterprise level digital analytics and customer engagement solution that helps businesses grow their customer lifetime value.,"50,851",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/50851,hello@dataroid.com,—,View on LinkedIn,https://www.linkedin.com/company/dataroid/,,,www.dataroid.com/,https://www.dataroid.com/,View on Twitter,https://x.com/dataroid,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,—,,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e,,,,
https://www.crunchbase.com/organization/novatiq,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/ek5fv4xtv277j2s9jfbt",Novatiq,"Engineering, Management, Marketing, Operations",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/novatiq,"Novatiq is the world’s first telco-verified digital identity and audience activation platform, delivering next-generation advertising relevance to the digital advertising industry. Its patented Fusion platform brings together two IDs: Zenith ID for user recognition and Hyper ID for audience activation at scale. Publishers, agencies and brands benefit from consented first-party addressable audiences, enabling a new era of personalised experiences for consumers.

This new approach to consented IDs puts privacy first, improves user experience, facilitates safe activation of first- party audiences, and drives better campaign performance. Novatiq is the only company within the advertising industry to offer first-party customer intelligence from telco operators as a way to verify “ghost” users and activate audiences at scale.",",,,,,",Ad Targeting,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/ad-targeting,Advertising,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/advertising-6cb6,Advertising Platforms,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/advertising-platforms,",,",Cwmbran,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/cwmbran-monmouthshire,Monmouthshire,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/monmouthshire-united-kingdom,United Kingdom,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-kingdom,Privacy-first telco-verified identity solutions that enable brands and publishers to verify and reach addressable audiences at scale.,"50,964",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/50964,contactus@novatiq.com,—,View on LinkedIn,https://www.linkedin.com/company/novatiq,,,www.novatiq.com,https://www.novatiq.com/,,,Identity Management,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/identity-management,—,—,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Telecommunications,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/telecommunications,,
https://www.crunchbase.com/organization/quantia-3770,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/jetwuqzkrju63qfpyqny",Quantia,"Management, Sales",—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/quantia-3770,Quantia is the world's first holistic solution that helps boost sales for consumer brands with AI-driven recommendations.,,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,,,,,",,",London,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/london-england,England,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/england-united-kingdom,United Kingdom,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-kingdom,"Quantia is an AI-driven data analytics platform that offers predictive analytics, daily location-based monitoring, and workflow automations.","51,087",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/51087,contact@quantia.ai,—,View on LinkedIn,https://www.linkedin.com/company/quantia-ai/,,,quantia.ai/,https://quantia.ai/,,,,,—,—,,,,,,
https://www.crunchbase.com/organization/slashexperts,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/8897a226d0d84ecbb8a5269382a44ea6",SlashExperts,—,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/slashexperts,SlashExperts is a cutting-edge platform designed for business-to-business marketing and sales teams.,",,,",B2B,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/b2b,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Sales,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/sales,",,",San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,SlashExperts is a cutting-edge platform designed for business-to-business marketing and sales teams.,"51,177",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/51177,—,#ERROR!,View on LinkedIn,https://www.linkedin.com/company/slashexperts/about/,,,www.slashexperts.com/,https://www.slashexperts.com/,,,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,—,—,,,,,,
https://www.crunchbase.com/organization/perks,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/i3ux5ette2n4gghhyekl",PERKS Showcase™,—,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/perks,"We are leaders in the employee experience business. Through our brands, we help HR teams more effectively engage their employees with their brand and benefits.

As the creators of Showcase™ - The employee experience platform, we give HR the power to effectively market their benefits and experiences to employees. PERKS helps employers find the right benefits, connects them with employees, and measures their success. In 2020, we helped small, medium, and Fortune 500 groups host successful virtual benefits, wellness, and open enrollment fairs for their teams. The Showcase platform was designed and built for both the annual fair and ongoing employee awareness. Our easy-to-use, vendor-friendly platform allows employers to:

Host events with live vendors throughout the year, 24/7/365
Educate employees on their benefits, throughout the year
Allows for personalized employee updates from HQ + vendors
Tracks employee behavior and attendance, improving engagement
Allows HR to design the future benefits experience based on employee - provided feedback

Owners & creators of PERKSCon - the world's largest employee-experience expo (SF, NYC, BOS, LA, CHI, TOR)
Owners & creators of The People Ops Society - the leading new-age professional membership for forward-thinking HR/People leaders.",",,,,,",Employee Benefits,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/employee-benefits,Human Resources,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/human-resources,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,",,",Cambridge,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/cambridge-massachusetts,Massachusetts,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/massachusetts-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,"Our employer experience platform (EXP) gives employers the power to communicate, host events and share benefits for real engagement.","51,186",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/51186,info@poweredbyperks.com,—,View on LinkedIn,https://www.linkedin.com/company/perksshowcase,View on Facebook,https://www.facebook.com/showcasebenefits,perksshowcase.com,https://perksshowcase.com/,,,Mobile Apps,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/mobile-apps,,—,Recruiting,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/recruiting,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,
https://www.crunchbase.com/organization/scantrust,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/lavvre9olhtkszjaa2lj",Scantrust,"Engineering, Medical & Science, Operations, Sales",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/scantrust,"Scantrust is a connected goods and packaging platform for companies that depend on selling physical products in a connected world. 

Scantrust protects brands, establishes supply chain awareness, and offers innovative consumer engagement options. We unlock growth potential in the goods companies sell. 

Learn more or request a demonstration at www.scantrust.com",",,,,,,",Consulting,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/consulting,Fraud Detection,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/fraud-detection,Internet of Things,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/internet-of-things-ed3a,",,",Lausanne,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/lausanne-vaud,Vaud,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/vaud-switzerland,Switzerland,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/switzerland,"Anti-counterfeiting, product traceability, and consumer engagement using QR codes for regulatory compliance and otherwise.","51,187",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/51187,contact@scantrust.com,#ERROR!,View on LinkedIn,https://www.linkedin.com/company/4999251,View on Facebook,https://www.facebook.com/scantrust,scantrust.com,https://scantrust.com/,View on Twitter,http://twitter.com/ScanTrust,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,,,Pharmaceutical,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/pharmaceutical,Security,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/security-4c60,Supply Chain Management,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/supply-chain-management
https://www.crunchbase.com/organization/alpagga,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/49039d0977dd4ecebbaca70f442c257c",Alpagga,"Management, Operations, Sales",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/alpagga,—,",,",Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Marketplace,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketplace-772d,Sales,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/sales,",,",Paris,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/paris-ile-de-france,Ile-de-France,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/ile-de-france-france,France,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/france,Alpagga is the online marketplace for purchase and sale of decommissioned agri-food equipments.,"51,322",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/51322,—,01 84 80 34 92,View on LinkedIn,https://www.linkedin.com/company/alpagga-com/,View on Facebook,https://www.facebook.com/alpaggaparis,alpagga.com/,https://alpagga.com/,,,,,,—,,,,,,
https://www.crunchbase.com/organization/vennli,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/aci2fvau6t9qxwuopoth",Vennli,"Engineering, Finance, Management, Marketing, Operations, Sales",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/vennli,"Vennli is the content intelligence platform that helps marketers be more relevant to customers in messaging, content strategy and marketing communications.

Increase conversion with marketing content that stands out by knowing what matters most to your customers. Stop spending money on content and promotion that doesn’t work. Deliver the right message at the right time.",",,,,,,",Advertising,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/advertising-6cb6,Brand Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/brand-marketing,Business Development,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/business-development,",,",South Bend,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/south-bend-indiana,Indiana,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/indiana-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,Vennli is the platform for creating and executing content intelligence.,"51,351",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/51351,marketing@vennli.com,(574) 344-2022,View on LinkedIn,http://www.linkedin.com/company/vennli,View on Facebook,http://www.facebook.com/vennli,vennli.com,http://vennli.com/,View on Twitter,http://twitter.com/VennliApp,Content Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/content-marketing,,,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software
https://www.crunchbase.com/organization/lebesgue,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/xuwnx3t5jgnqfveezyvp",Lebesgue,Management,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/lebesgue,Lebesgue develops software solutions that enable companies to make sense of their metrics and performance.,",,",Consulting,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/consulting,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,",,",San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,Lebesgue develops software solutions that enable companies to make sense of their metrics and performance.,"51,422",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/51422,hi@lebesgue.io,—,View on LinkedIn,https://www.linkedin.com/company/lebesgue/,,,www.lebesgue.io,https://www.lebesgue.io/,View on Twitter,https://twitter.com/AskLebesgue,,,—,,,,,,,
https://www.crunchbase.com/organization/adgentic-ai,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/0d0d81da5fbf434586a9f2d9e7dfd3bd",ADGENTIC AI,—,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/adgentic-ai,"ADGENTIC is the world’s first AI-powered platform built specifically for advertising. Its specialized AI agents support brands and agencies across the entire campaign lifecycle—from strategy and creative to media and performance—delivering speed, accuracy, and full regulatory compliance. Built in Europe and designed for creative professionals, ADGENTIC positions itself as a smart, ethical, and radically efficient operating system for advertising.",",,",Advertising,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/advertising-6cb6,Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,",,",Stuttgart,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/stuttgart-baden-wurttemberg,Baden-Wurttemberg,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/baden-wurttemberg-germany,Germany,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/germany,"SaaS, AI, Marketing, advertisement","51,442",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/51442,—,—,View on LinkedIn,https://www.linkedin.com/company/adgentic-ai/?viewAsMember=true,,,www.adgentic-ai.com,http://www.adgentic-ai.com/,,,,,—,—,,,,,,
https://www.crunchbase.com/organization/sellx-f965,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/allrj1lkl4emp2zb56ij",SellX,"Human Resources, Information Technology",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/sellx-f965,"SellX is a sales platform that gives businesses on-demand access to and collaboration with top sales talent. It includes integrated sales and marketing tools for tracking performance, automating workflows, and managing payments. Companies can acquire customers by launching customizable campaigns to a network of top-performing sales reps in order to generate and qualify leads through SellX.",",,,",Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/information-technology-dbca,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Sales,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/sales,",,",New York,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-york-new-york,New York,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-york-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,SellX is a sales platform that gives businesses on-demand access to and collaboration with top sales talent.,"51,454",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/51454,—,—,View on LinkedIn,https://www.linkedin.com/company/joinsellx/,,,www.sellx.com/,https://www.sellx.com/,View on Twitter,https://twitter.com/salessnacks,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,—,,,,,,,
